Listid,Listname,listPublished,Published,Sectorcode,Status,Competitorid,Fiscode,Lastname,Firstname,Nationcode,Gender,Birthdate,Skiclub,Nationalcode,Competitorname,Birthyear,Calculationdate,DHpoints,DHpos,DHSta,SLpoints,SLpos,SLSta,GSpoints,GSpos,GSSta,SGpoints,SGpos,SGSta,ACpoints,ACpos,ACSta
412,"21st FIS points list 2024/25",1,1,AL,O,282862,6101072,DEPELTEAU,Mathieu,CAN,M,2007-06-19,BROMONT,CAN,"DEPELTEAU Mathieu",2007,15-04-2025,,,,142.79,4141,,166.54,4653,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,217134,6100000,DEPELTEAU,Simon,CAN,M,2000-07-23,ORFORD,CAN,"DEPELTEAU Simon",2000,15-04-2025,,,,76.06,2239,,83.54,2571,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,266105,10000561,"DEPETRIS POLLINI",Gabriele,ITA,M,2005-09-03,"S.C. SAN DOMENICO A.D.",ITA52232,"DEPETRIS POLLINI Gabriele",2005,15-04-2025,,,,75.29,2208,*,94.02,2956,*,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,288255,6538299,DEPETRO,Sydney,USA,W,2008-11-17,"HoliMont Snowsports",6960533,"DEPETRO Sydney",2008,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,245312,60322,DEPONDT,Bram,BEL,M,2003-05-28,"Ice Mountain racing team",,"DEPONDT Bram",2003,15-04-2025,,,,148.87,4268,*,163.23,4599,*,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,279662,60350,DERAEDT,Maxim,BEL,M,2007-07-01,"Casablanca Racing team",,"DERAEDT Maxim",2007,15-04-2025,,,,233.88,5273,,246.56,5420,*,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,221656,405188,DERKS,Kiara,NED,W,2001-03-13,Apex2100,NED,"DERKS Kiara",2001,15-04-2025,,,,20.43,94,,29.00,256,*,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,286198,6534601,DERNER,Samuel,USA,M,2008-08-25,"Granite Peak Ski Team",7058787,"DERNER Samuel",2008,15-04-2025,,,,127.76,3795,,96.08,3017,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,288851,6101149,DERRAH,Josef,CAN,M,2008-12-10,"Crabbe MTN",CAN,"DERRAH Josef",2008,15-04-2025,,,,229.50,5245,,201.56,5084,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,293575,6101175,DERY,Eliot,CAN,M,2007-06-23,"CAMP FORTUNE",,"DERY Eliot",2007,15-04-2025,,,,261.02,5435,,294.20,5621,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,281650,6101034,DESCHAMPS,Mathieu,CAN,M,2007-12-10,TREMBLANT,CAN,"DESCHAMPS Mathieu",2007,15-04-2025,,,,266.59,5457,*,216.97,5225,*,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,252423,516765,DESCHENAUX,Julie,SUI,W,2004-12-20,Heremencia,SUI,"DESCHENAUX Julie",2004,15-04-2025,84.88,292,*,45.09,608,,27.62,223,,85.69,482,*,149.75,70,*
412,"21st FIS points list 2024/25",1,1,AL,O,211742,6190909,DESGRIPPES,Hugo,FRA,M,2000-01-16,"CLUB DES SPORTS LA CLUSAZ",2631805,"DESGRIPPES Hugo",2000,15-04-2025,198.63,1596,*,13.36,49,,41.59,852,*,122.34,1534,*,99.20,39,*
412,"21st FIS points list 2024/25",1,1,AL,O,281961,6101044,DESJARDINS,Clement,CAN,M,2006-11-06,MONTCALM-RAWDON,CAN,"DESJARDINS Clement",2006,15-04-2025,,,,72.59,2107,,86.06,2662,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,281962,108995,DESJARDINS,Maya,CAN,W,2006-11-06,MONTCALM-RAWDON,CAN,"DESJARDINS Maya",2006,15-04-2025,,,,85.10,1668,*,109.55,2178,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,281314,6101021,DESMARAIS,Loic,CAN,M,2007-09-17,MORIN-HEIGHTS,CAN,"DESMARAIS Loic",2007,15-04-2025,,,,231.04,5254,*,148.11,4329,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,280508,6191852,DESMARIS,Leo,FRA,M,2007-04-25,"S.C SAINT GENIS POUILLY",2671843,"DESMARIS Leo",2007,15-04-2025,,,,,,,170.11,4697,*,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,268839,60339,DESMET,Leon-Remi,BEL,M,2005-02-28,"Ice Mountain Racing Team",,"DESMET Leon-Remi",2005,15-04-2025,,,,172.80,4670,,216.58,5219,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,287891,109070,DESROSIERS,Arielle,CAN,W,2008-12-28,"Saint Sauveur",CAN,"DESROSIERS Arielle",2008,15-04-2025,108.67,443,,49.45,717,,44.77,620,,148.38,1088,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,256569,108584,DESROSIERS,Laurence,CAN,W,2004-04-05,SAINT-SAUVEUR,CAN,"DESROSIERS Laurence",2004,15-04-2025,,,,53.14,812,*,67.67,1250,*,554.28,2180,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,220840,6191032,DESSANDIER,Lucas,FRA,M,2001-05-21,"S.C DE PORTE PUYMORENS",2656231,"DESSANDIER Lucas",2001,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,274100,6191753,DESSIMOND,Leonard,FRA,M,2006-09-12,"C.S D HIVER DU BRIANCONNAIS",2678967,"DESSIMOND Leonard",2006,15-04-2025,158.69,1330,*,50.79,1187,,56.39,1484,,168.89,2229,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,221126,6293801,DESTEFANIS,Roberto,ITA,M,2001-10-18,"ARTESINA SPORTING CLUB SSD A RL",ITA43762,"DESTEFANIS Roberto",2001,15-04-2025,471.63,2079,*,205.34,5040,*,227.73,5308,*,368.19,3320,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,281602,10001352,DESTRO,Alessio,ITA,M,2007-01-08,"SCI C.A.I. MONTE LUSSARI A.S.D.",ITA56606,"DESTRO Alessio",2007,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,285614,905008,DETCHAKAN,Thanyaret,THA,W,2006-07-08,,1103704104172,"DETCHAKAN Thanyaret",2006,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,269995,6296824,DETOMAS,Anna,ITA,W,2006-12-07,"FASSACTIVE A.S.D.",ITA56307,"DETOMAS Anna",2006,15-04-2025,,,,151.76,2840,*,135.99,2583,*,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,220735,6100027,DETS,Taras,CAN,M,2001-03-01,"UofC ALPINE",CAN,"DETS Taras",2001,15-04-2025,999.99,2227,*,39.50,773,,59.95,1638,*,836.04,3702,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,257883,947031,DEVA,Era,KOS,W,2004-03-28,Prishtina,KOS,"DEVA Era",2004,15-04-2025,,,,547.86,4069,*,715.55,4097,*,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,271554,947032,DEVA,Lirika,KOS,W,2006-01-20,Prishtina,,"DEVA Lirika",2006,15-04-2025,,,,73.52,1373,,111.19,2212,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,217013,625028,DEVI,Gayatri,IND,W,1993-02-21,"Himachal Pradesh",,"DEVI Gayatri",1993,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,172846,625024,DEVI,Varsha,IND,W,1995-01-13,"Himachal Pradesh",,"DEVI Varsha",1995,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,283067,10001469,DEVILLE,Davide,ITA,M,2007-08-04,"U.S. MONTI PALLIDI A.S.D.",ITA58674,"DEVILLE Davide",2007,15-04-2025,,,,161.67,4495,,153.87,4437,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,283065,10001468,DEVILLE,Riccardo,ITA,M,2007-05-15,"U.S. MONTI PALLIDI A.S.D.",ITA57811,"DEVILLE Riccardo",2007,15-04-2025,,,,187.70,4847,,165.54,4629,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,283066,6297296,DEVILLE,Stefania,ITA,W,2007-05-15,"U.S. MONTI PALLIDI A.S.D.",ITA57812,"DEVILLE Stefania",2007,15-04-2025,,,,193.50,3250,,212.12,3386,*,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,270360,10000753,DHERIN,Lorenzo,ITA,M,2006-02-25,"SKI CLUB PILA A.S.D.",ITA53657,"DHERIN Lorenzo",2006,15-04-2025,,,,115.77,3533,*,97.42,3057,*,136.66,1785,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,265411,6296673,"DI BARI",Anna,ITA,W,2005-05-28,"S.C. CORTINA A.S.D.",ITA51478,"DI BARI Anna",2005,15-04-2025,,,,98.33,1982,*,102.75,2072,*,172.53,1259,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,279961,6297153,"DI BATTISTA",Virginia,ITA,W,2007-08-12,"S.C. MERA A.S.D.",ITA58754,"DI BATTISTA Virginia",2007,15-04-2025,,,,147.90,2795,*,115.08,2278,,148.90,1093,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,255756,805007,"DI CAMILLO",Chiara,ALB,W,2004-03-05,,ALB,"DI CAMILLO Chiara",2004,15-04-2025,177.69,714,,234.52,3522,,210.35,3372,,216.92,1510,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,278362,198607,"DI EMANUELE",Carla,FRA,W,2007-05-25,"SKI CLUB LIORAN",2682900,"DI EMANUELE Carla",2007,15-04-2025,,,,74.06,1385,,80.35,1601,,182.02,1323,+,,,
412,"21st FIS points list 2024/25",1,1,AL,O,269532,6296803,"DI FIORE",Alice,ITA,W,2006-06-19,"S.C. AOSTA A.S.D.",ITA54694,"DI FIORE Alice",2006,15-04-2025,,,,397.43,3953,*,165.90,2960,*,292.71,1821,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,279339,198611,"DI FOGGIA",Elsa,FRA,W,2007-09-24,"SKI CLUB DE CHATEL",2676054,"DI FOGGIA Elsa",2007,15-04-2025,144.58,602,,55.61,885,,52.89,849,,110.71,756,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,288620,10001765,"DI IORIO",Lorenzo,ITA,M,2008-07-04,"PELMO SKI TEAM A.S.D.",ITA61963,"DI IORIO Lorenzo",2008,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,288347,6297483,"DI LENA",Sara,ITA,W,2008-01-12,"A.S.D. SCI CLUB MONTE DAUDA",ITA60261,"DI LENA Sara",2008,15-04-2025,,,,122.86,2419,,97.53,1962,,123.88,869,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,294376,6297596,"DI LUISE",Matilde,ITA,W,2008-06-12,"S.C. SPORTINIA A.S.D.",ITA61767,"DI LUISE Matilde",2008,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,288725,6297494,"DI MAIO",Camilla,ITA,W,2008-10-14,"S.C. SKI COLLEGE LIMONE A.D.",ITA62990,"DI MAIO Camilla",2008,15-04-2025,,,,,,,261.21,3648,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,277590,10001113,"DI MATTEO",Emanuele,ITA,M,2007-01-24,"S.S.D. MM CREW SKI A R.L.",ITA666121,"DI MATTEO Emanuele",2007,15-04-2025,,,,147.17,4240,*,134.34,4050,*,143.53,1893,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,224681,6293976,"DI PAOLO",Gianlorenzo,ITA,M,2001-03-30,"GRUPPO SCIATORI FIAMME GIALLE",ITA42892,"DI PAOLO Gianlorenzo",2001,15-04-2025,,,,26.35,315,*,25.07,240,*,159.06,2106,*,180.07,275,*
412,"21st FIS points list 2024/25",1,1,AL,O,277078,6297058,"DI SABATINO",Alessandra,ITA,W,2007-07-28,"S.C. EUR A.S.D.",ITA58593,"DI SABATINO Alessandra",2007,15-04-2025,,,,37.66,459,,34.87,384,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,263352,6296611,"DI SABATINO",Ilaria,ITA,W,2005-03-26,"S.C. EUR A.S.D.",ITA50986,"DI SABATINO Ilaria",2005,15-04-2025,105.08,418,*,266.84,3673,*,48.70,726,*,91.33,552,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,285296,10001552,"DI SPALATRO",Liam,ITA,M,2008-10-03,"SEISER ALM SKI TEAM",ITA62887,"DI SPALATRO Liam",2008,15-04-2025,104.53,772,,105.26,3228,,77.58,2362,,108.87,1275,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,295282,6297608,DIAMANTI,Francesca,ITA,W,2008-08-06,"S.C. LANCIOTTO A.S.D.",ITA712797,"DIAMANTI Francesca",2008,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,257658,230825,DIAMANTIS,Dimitrios,GRE,M,2004-07-06,"EXOS Livadeias",GRE,"DIAMANTIS Dimitrios",2004,15-04-2025,,,,201.46,5001,*,155.68,4472,*,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,262363,6537553,DIAMOND,Whitney,USA,W,2005-07-21,,6415216,"DIAMOND Whitney",2005,15-04-2025,357.38,1080,*,73.44,1370,*,85.62,1726,,350.00,1976,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,283453,6191896,DIAMY,Samuel,FRA,M,1983-05-09,"CAMPAN TOURMALET",2706003,"DIAMY Samuel",1983,15-04-2025,,,,307.01,5626,*,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,284793,115351,DIAZ,Juanita,CHI,W,2008-07-15,,,"DIAZ Juanita",2008,15-04-2025,,,,178.31,3132,,171.65,3026,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,271685,496685,"DIAZ LABANDA",Irene,ESP,W,2006-12-11,"MAF ESQUI CLUB",ESP,"DIAZ LABANDA Irene",2006,15-04-2025,,,,882.27,4155,*,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,270832,10000769,DICHRISTIN,Gabriel,ITA,M,2006-02-10,"A.S.V. T.Z. UEBERTSCH-UNTERLAND",ITA53541,"DICHRISTIN Gabriel",2006,15-04-2025,114.04,894,*,84.01,2533,*,66.37,1915,*,94.18,990,*,257.72,551,*
412,"21st FIS points list 2024/25",1,1,AL,O,277589,10001112,DICHRISTIN,Raphael,ITA,M,2007-12-31,"A.S.V. T.Z. UEBERTSCH-UNTERLAND",ITA60139,"DICHRISTIN Raphael",2007,15-04-2025,81.95,507,,45.21,986,,64.61,1835,,129.19,1667,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,173540,202736,DICK,Lukas,GER,M,1996-06-04,"SZ Ludwigsburg",,"DICK Lukas",1996,15-04-2025,999.99,2227,*,80.39,2395,*,167.99,4679,*,382.23,3351,*,437.67,949,*
412,"21st FIS points list 2024/25",1,1,AL,O,280204,6534453,DICKEY,Quinlan,USA,M,2007-09-08,"Mount Washington Valley Alpine Education Foundation",6764569,"DICKEY Quinlan",2007,15-04-2025,201.24,1612,*,120.78,3630,,116.74,3612,,163.63,2174,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,188727,540026,"DICKSON SOMMERS","Rodolfo Roberto",MEX,M,1997-07-11,,MEX,"DICKSON SOMMERS Rodolfo Roberto",1997,15-04-2025,,,,266.76,5458,*,170.57,4703,*,442.37,3449,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,252916,365033,DIEDERICH,Elisa,LUX,W,2004-07-16,Hiversport,FLS,"DIEDERICH Elisa",2004,15-04-2025,,,,410.66,3969,*,547.50,4048,*,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,230184,516703,DIETRICH,Anna,SUI,W,2002-08-04,"SC Vilters",SUI,"DIETRICH Anna",2002,15-04-2025,161.91,656,*,111.68,2229,*,97.77,1967,*,135.99,985,*,184.40,100,*
412,"21st FIS points list 2024/25",1,1,AL,O,283413,10001494,DIETRICH,Joel,AUT,M,2007-06-04,"WSV Schoppernau",,"DIETRICH Joel",2007,15-04-2025,95.52,670,*,,,,85.82,2655,*,84.39,808,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,284794,110561,DIEZ,Vicente,CHI,M,2008-06-05,,,"DIEZ Vicente",2008,15-04-2025,,,,315.08,5651,,406.36,5911,+,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,285871,35358,"DIEZ PENA",Mora,ARG,W,2008-11-07,SCB,,"DIEZ PENA Mora",2008,15-04-2025,,,,113.72,2269,,114.16,2262,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,277899,35342,"DIEZ PENA",Sol,ARG,W,2007-01-02,SCB,16107006,"DIEZ PENA Sol",2007,15-04-2025,,,,67.43,1217,,115.93,2295,,238.85,1639,+,,,
412,"21st FIS points list 2024/25",1,1,AL,O,228423,6533007,DIGANGI,Harrison,USA,M,2002-08-19,"Colby College Ski Team",6250450,"DIGANGI Harrison",2002,15-04-2025,,,,25.82,292,,27.15,299,*,352.34,3273,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,219666,507050,DIGERFORS,Julia,SWE,W,2001-06-01,"Sollentuna Slk",SWE,"DIGERFORS Julia",2001,15-04-2025,,,,26.54,239,*,49.67,755,*,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,269436,6534056,DIGRANDE,Renzo,USA,M,2006-10-11,"Team Palisades Tahoe",6828153,"DIGRANDE Renzo",2006,15-04-2025,,,,276.37,5507,*,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,294489,961307,DIKE,"CHIMEZIE GODSFREY",NGR,M,1996-04-21,,,"DIKE CHIMEZIE GODSFREY",1996,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,267158,520254,DILIK,Murat,TUR,M,2005-02-24,TUR,TUR,"DILIK Murat",2005,15-04-2025,,,,460.13,5907,*,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,202746,6532347,DILLING,Jacob,USA,M,1999-10-19,"University of Colorado Ski Team",6056188,"DILLING Jacob",1999,15-04-2025,334.53,1966,*,23.07,193,*,21.39,104,,89.67,901,*,133.98,115,*
412,"21st FIS points list 2024/25",1,1,AL,O,268389,230847,DIMAKIS,"Iason Efstathios",GRE,M,2004-06-01,"EOS Aspron Spition",GRE,"DIMAKIS Iason Efstathios",2004,15-04-2025,,,,722.85,6067,*,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,295365,230899,DIMAKIS,"VASILEIOS ORFEAS",GRE,M,2007-10-06,"EOS Aspron Spition",GRE,"DIMAKIS VASILEIOS ORFEAS",2007,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,228787,6191176,"DIMIER CHAMBET",Sacha,FRA,M,2002-08-09,"C.S VAL CENIS",2650438,"DIMIER CHAMBET Sacha",2002,15-04-2025,,,,21.83,137,,38.63,728,*,181.14,2359,*,156.18,175,*
412,"21st FIS points list 2024/25",1,1,AL,O,233791,230792,DIMITROF,"Apostolos Petros",GRE,M,2002-05-18,"EOS Volou",GRE,"DIMITROF Apostolos Petros",2002,15-04-2025,,,,999.99,6154,*,757.92,6143,*,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,254511,235376,DIMITROF,Evridiki,GRE,W,2004-09-21,"EOS Volou",GRE,"DIMITROF Evridiki",2004,15-04-2025,,,,176.18,3109,,192.46,3226,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,274514,92828,DIMITROV,David,BUL,M,2006-08-06,Borovets,2950,"DIMITROV David",2006,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,287165,6534690,DIMITROV,Georgi,USA,M,2008-05-02,,7263928,"DIMITROV Georgi",2008,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,265993,108726,DIMKINA,Kalina,CAN,W,2005-11-23,"UofC ALPINE",CAN,"DIMKINA Kalina",2005,15-04-2025,,,,91.02,1822,,116.03,2297,,159.33,1175,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,226792,620132,DIMRI,Mayank,IND,M,1994-03-10,Auli,,"DIMRI Mayank",1994,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,226791,620131,DIMRI,Vikesh,IND,M,1991-04-20,Auli,,"DIMRI Vikesh",1991,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,262606,6533859,DINEEN,Jack,USA,M,2005-06-27,"West Mountain Racing",6751870,"DINEEN Jack",2005,15-04-2025,,,,77.39,2286,,45.06,1009,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,260281,125110,DING,Jie,CHN,W,2004-09-30,,,"DING Jie",2004,15-04-2025,304.34,1013,*,130.22,2526,,97.77,1967,,265.98,1736,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,260282,125111,DING,Kun,CHN,W,2004-09-30,,,"DING Kun",2004,15-04-2025,,,,161.69,2960,,133.79,2552,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,293329,120201,DING,SHENGXUAN,CHN,M,2005-03-15,,,"DING SHENGXUAN",2005,15-04-2025,,,,,,,413.33,5917,+,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,285449,207120,DINGELDEY,Paula,GER,W,2008-09-10,"WSV Muenchen",,"DINGELDEY Paula",2008,15-04-2025,284.54,982,,142.46,2720,,152.44,2799,,160.70,1185,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,285620,6101082,DIOCEE,Kiran,CAN,M,2008-12-04,TYEE,CAN,"DIOCEE Kiran",2008,15-04-2025,258.24,1832,,183.44,4806,,142.79,4222,,208.06,2579,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,282384,109007,DIONNE,Stephanie,CAN,W,2006-08-02,SUTTON,CAN,"DIONNE Stephanie",2006,15-04-2025,,,,177.36,3124,*,199.72,3291,*,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,288301,6538302,DIORIO,Mia,USA,W,2005-07-28,"Vermont State University Castleton Ski Team",6454504,"DIORIO Mia",2005,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,163688,197651,DIREZ,Clara,FRA,W,1995-04-05,"CLUB DES SPORTS DES SAISIES - DOUANES",2356517,"DIREZ Clara",1995,15-04-2025,43.51,119,,45.09,608,*,8.58,12,*,31.08,95,*,999.99,708,*
412,"21st FIS points list 2024/25",1,1,AL,O,292356,6297510,DISERTORI,Silvia,ITA,W,2008-01-01,"SKI TEAM CAVALESE A.S.D.",ITA60154,"DISERTORI Silvia",2008,15-04-2025,,,,206.81,3346,,177.04,3078,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,273277,6296913,DISERTORI,Sofia,ITA,W,2006-07-24,"SKI TEAM CAVALESE A.S.D.",ITA55046,"DISERTORI Sofia",2006,15-04-2025,,,,151.00,2829,*,204.69,3330,*,295.68,1835,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,287012,6191973,DISETTI,Garis,FRA,M,2008-05-31,"SPORTS HIVER MODANE-VALFREJUS",2686463,"DISETTI Garis",2008,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,258090,6537434,DISHONG,Molly,USA,W,2004-05-31,"Colby-Sawyer College",6406533,"DISHONG Molly",2004,15-04-2025,,,,132.45,2573,*,178.07,3088,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,288153,207132,DITTMAR,Carla,GER,W,2008-09-16,"SC Garmisch",,"DITTMAR Carla",2008,15-04-2025,64.78,199,,44.95,603,,55.28,919,,69.55,336,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,293569,230891,DITTOPOULOS,LOUKAS,GRE,M,2008-04-17,"SXO Esperos Kalamarias",GRE,"DITTOPOULOS LOUKAS",2008,15-04-2025,,,,,,,421.79,5933,+,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,286115,6534592,DITULLIO,Anthony,USA,M,2008-01-28,"Big Sky Ski Education Foundation",6592431,"DITULLIO Anthony",2008,15-04-2025,153.86,1286,,52.90,1278,,59.62,1628,,119.54,1485,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,278246,6534331,DIVINE,Lees,USA,M,2007-04-16,"New York Ski Ed Foundation",6666365,"DIVINE Lees",2007,15-04-2025,210.47,1676,*,170.13,4632,,122.90,3770,,187.58,2405,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,263824,198478,DIZAR,Candice,FRA,W,2005-10-24,"SKI CLUB MORZINE AVORIAZ",2670241,"DIZAR Candice",2005,15-04-2025,,,,58.67,968,*,52.32,822,*,147.08,1074,+,,,
412,"21st FIS points list 2024/25",1,1,AL,O,208342,310440,DJORDJEVIC,Mihajlo,SRB,M,1999-10-24,"SK Midzor Knjazevac",9022,"DJORDJEVIC Mihajlo",1999,15-04-2025,780.15,2192,*,215.63,5140,*,165.18,4622,*,503.22,3524,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,277866,315259,DJUROVIC,Emilija,SRB,W,2007-02-16,CZB,78001,"DJUROVIC Emilija",2007,15-04-2025,,,,53.52,826,,46.65,674,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,278493,156224,DLOUHA,Viktorie,CZE,W,2007-07-23,,,"DLOUHA Viktorie",2007,15-04-2025,164.92,668,,55.22,871,,68.79,1283,,134.77,972,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,281365,151598,DLOUHY,Simon,CZE,M,2007-02-14,,,"DLOUHY Simon",2007,15-04-2025,,,,256.91,5414,*,199.21,5055,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,285635,151618,DLOUHY,Vitek,CZE,M,2008-10-30,,,"DLOUHY Vitek",2008,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,288369,56860,DOBLER,Magdalena,AUT,W,2008-04-26,"SV Gotzis",,"DOBLER Magdalena",2008,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,262191,56705,DOBLER,Sina,AUT,W,2005-04-22,"WSV Zaunhof",,"DOBLER Sina",2005,15-04-2025,,,,47.26,663,,62.22,1110,*,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,266691,750119,DOBRESKI,Jakov,MKD,M,2005-09-12,"ASK Skadi - Skopje",MKD,"DOBRESKI Jakov",2005,15-04-2025,,,,96.82,2979,*,176.71,4787,*,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,287799,56852,DOBROSEK,Emely,AUT,W,2008-11-27,"SC Gerlitzen",,"DOBROSEK Emely",2008,15-04-2025,134.91,561,,115.60,2301,,79.64,1580,,130.41,932,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,270917,156173,DOBROVODSKA,Sara,CZE,W,2006-08-27,,,"DOBROVODSKA Sara",2006,15-04-2025,,,,239.84,3551,*,222.80,3455,*,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,253252,151444,DOBROVODSKY,Adam,CZE,M,2004-04-12,,,"DOBROVODSKY Adam",2004,15-04-2025,,,,141.90,4121,*,154.55,4447,*,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,286470,6534649,DOCKERY,Noah,USA,M,2008-10-28,"Hunter Mountain Competition Foundation",6983244,"DOCKERY Noah",2008,15-04-2025,,,,,,,,,,,,,,,
